textID,selected_text
02ea3e88bb,  i hate when that happens. i hope you figure it out soon!
1e52917c17,we ` ll miss you ! i ` m sad i didn ` t get to meet you
4d5a01ceea,completely excellent dave matthews concert ! jason mraz opened & i heard ' stay or leave ' & ' crush ' for the first time live
656119dd86,spoke about culture to some of our rackers over at the castle . now time for some awesome mexican food . no drinking - - antibiotics .
f68a3ece4b,_twitz lol...hiiii yourself. Maybe lay off the patron and down a bottle of water!
22d22bda0a,on my way homee i love long car rides < 3
f2a3b9d7f4,tiiiired but i cant sleep
bc3c21ca4e,you were greeeeeeaaaaatttttttt babe ! ! it was amazing !
b9285b80a9,not well again it ` s definitely not hayfever
47e8896447,thinking about recent job opportunities and hoping to get one ! and gettng ready for church
c2828fbc35,my poor little 7mth old was taken to hospital yesterday . we are syringe feeding him at home because he doesn ` t want to drink .
a4ab64c15c,"' graverobber , graverobber , sometimes i wonder why i even bother . . ' have fun tonight !"
da4a26cd96,so is on snl tonight ! it ` s going to be a hilarious
3b388efbe6,got to see 2 of my favorite guys back on long island heading back to the city tomorrow or monday to be with the boyfriend ! < 3
449d73bf4f,"you tell yo mamma an em i axe how she durrin , and that i said happy mothers day ."
c63415814e,I don`t want her to leave..
c818fdf4b8,blancmange . sucks to be pale
da76e6c8e1,aww ! happy mother ` s day to you too girlie ! kingston is lucky to have such a great mommy !
b9798fcba9,oh really hopefully it was a good one . i just was trying to get your attention thats all
b40a435ea7,"  Let me check, Sirs"
d6606e8167,bout to knock out . feelin a lil sick peace y ` all
d9564b50ef,"yay playing scattegories and being random with Joel, May & Sherman"
0d769aca27,"@_CorruptedAngel my god, really! Really? 50? Christ"
23a614d341,ugh grosss
c4a00650cd," if you can and know how, why not"
5aa8c0daad,like wat do i do wat do i do.........HA i got it i`ll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make
adf5be9ada,i need a hug cuz these garbage truck men keep driving next to me whistling and im working too hard 2 graduate . . .
343c2dd395,that was fantastic ! thank you
e64a4d5361,"_r One of mine is a potential winner I think, could be quite easy to code, but I might sit on it for now"
facd1f468e,3 - 4 hours sleep last night barely functioning
11a3a0fb9d,thank
61fde0e7e6,"I hear it`s a scorcher back home - all we`ve got here are clouds  Back in the studio, maybe if we`re lucky we might get 2 songs done 2day!"
769c8775bf, so technically....i havent really gotten out of bed. so i think you`re right and i`m gonna stay here!
24747934b4,"yeah , i ` ll probably ` stop ` when all of my stories are completely finished . that won ` t be for a while though . wide awake ."
d79f6eda9d, NOPE.  It`s been years since it`s happened like this.
e8bbfed756,"Trying this twitter thing out. Facebook is finally a routine for me, now i need to figure out how to do the twitter thing"
413eef8c27, see u Next Saturday With Mr 
90fddcbca5,i miss you terribly
33745d82ff, i`ll have to be more creative in choosing my next alias.  Adding the N to the front obviously was not stealthy enought.
59b63d3b0f,"_s  tried to reply back to you, but you need to follow me for me to DM - we have many friends in common is the short answer"
032fc2b3a2,"I bought a Leica M8, charger arrived DOA. Called Leica,  got transferred around and left a VM.  atleast the RF isn`t misaligned..."
739f17cfe1,oh yeah the camera clipping problems with void are now completely fixed yay me for fiddling about
4db44fd32a, all of em! Hahahahaha sry
06ed7a838d,got the twilight board game today good old ebay . .
fb7e52a340,"48 laws of power by robert greene . it ` s a little bit much for me , but is anyone interested in a copy ? dm me if you are"
7574ef7536,i ` m a real boy goddamit ! ! ! ! ! ! ! ! ! ! ! ! !
e2d8e05859,"i ` ve run out of earl grey , so having lemon tea instead , then whb for me too"
6ff99dcdc1,finally made it to the qc . . . happy mother ` s day ! got my car ! !
6e0abe59f9,now i ` m done ! good nite
ec1dd094c2,i have no one to watch it with ! ma peeps are actually focused on their finals already !
6471ce79df,oh it ` s been so long i can ` t remember
7ae4f41a31,download movie notorious http : / / tinyurl . com / d2u4gs cool # movie
44da94a9b7,Want to hang out with beth and tenaya and their hubbys tonight....but jon wants to hang out with some other people
a3dc4cf37a,Talking to Sarah and Lisa!
b2309cd1ce,tweeterizing from a mobile
34e4bf2b94,"hi ! waking up , and not lazy at all . you would be proud of me , 8 am here ! ! ! btw , nice colour , not burnt ."
6fe5a83801,seagull hates me and im utterly depressed about it . i miss him .
f87b8847a9,I want to get super pretty  and i want a cig
948fd09708,wasabi is recovering from surgery http : / / apps . facebook . com / dogbook / profile / view / 6121231
8244eb7ae9,"omg , no icecream"
f446d26bfc,Is going to school.  leave me stuff.
da3dd37b70,Have to run! I`ll be on later and hopefully can catch everyone I missed today. Working on web is a bear and so I miss a lot.
a7a5cb1584,"gosh , watchin cosmetic surgery nightmares on itv , it is awful"
16fd300910,Ive been passed out drunk for the passed couple of hours.  Good to go now
6a818203a8,grr ! my stupid meebo is disconnecting me every 5 seconds
3102d159d1,lmao . . . just saw this . that sounds hella good . i have a hair appt at 7
0eb06a4076,"Ooh, new Bonkers is out tomorrow, nearly forgot about that"
4454e4d53a,1 .
2b18f3c81f,Im so tired and sick  i have to be better on Sunday so i can sing morning and night
e8e5d28fb4,i love
c3feee17fd,how lovely
eadd269ce5,packing gym bag . off to the gym in a bit . squee ! i ` m my happiest whem i ` m on the go .
fd5ee5b52e,happy
b454c1364b,Homework & Study Guides
77e57c378f,grrr hate when i make careless mistakes on docs i give to my partner
e24b1487e4, At least he`s in breakthrough performance tho. I just wanted him nominated in his own category
41bb347c8c,The 3d version of Up sold out   regular version it is!
d7f63d1bb6,And it`s gone.
13ff4f0f99,_RuGGeD_MaN hi vishal
34533b5903,FINALLY-- Now I am me again.  I had to use internet explorer.  Firefox issues   Back to normal Tweeting.
63c7425486,it`s friday but i have to work the weekend
44c1c813a1,"feeling some butterflies today study study study contracts ; gonna ace this , then on to the write - on competition for the journals ."
8e34972820,"now comes the fun part because you can find only a few offers per country or you live outside us , your changes can be quite tiny ."
bb8443d7e2,"watched yes man , it was good http : / / tinyurl . com / dbrc88"
cadb7e8823,she forgot her words and then started crying and she stopped singing but then carried on and then cried again so she stopped
65019c18cb,hey sherri - - don ` t give up b / c they ` re married ; they may have a brother or a friend !
126e2e83d6,Sorry. Just think - 2.5 hrs till 2 days off!
42d4d17693,i can ` t . i ` m on my ipod and it doesn ` t have im
8837fac289,okay . . so i ' thought ' i was getting sick . . . but nope ! ! ! hahaha phew ! ( sry mike lol - hope you get better soon ! )
1fb1670192,grrrr youtube wont let me watch the chat again
669c709c0b,well that propels people to change direction . no point wasting your days on something you lost the passion for .
c7e52408c8,"hour fifteen drive . just left , bored and ate half my food already"
f6f96dd249,contemplating getting my hair cut and having severe anxiety about it . . . .
f8456f260f,"i am seriously........ addicted to talking to people haha. but i love it so i don`t care. and you can`t tell me otherwise, jerk."
51ddb4abcf,excitement : 8 new followers overnight . sadness : 6 of them are ad bots .
15a017a8e4,sorry
089f2af7b9,i wish
28bd0fcd11,pauly wallly ! you made my life * * * * happy as hell and i love you x3 you should reply back to me
f79609f1b3,"Lovin` , , & _Bailon SOOOO much right now!"
8e7d2d0ea4,bye la . . . i already miss you
b847eb1075,haha dork . . that sounds so yummy . . share !
f923746a3f,ahhh i think my legs are burnt they hurt
80279a9e74,it ` s trashy and sensationalist . . . so yes
5d3d18f13b, hahaha now ur gonna tweet.... I awoke to 67 the other night haha Man the concerts here suck. Cali`s da place 2 be
6debbd53ee,happy
f2906f0420,thanks
a7f12fa546,the jumper
a72c5d15b7,oh fml its probs gunna be at shepards bush i hate it there
bd4c861cc2," unfortunatly, just about to start making my way home  but via Singapore for a gig too, so fun ain`t over  just yet ;)"
5ec14d968a,i wish we had sun lollies for me to get addicted what flavour ?
ca2896a372,"I`m such a saddo, haha. But that actually makes me really happy. Warrens dead though"
416e6352b9, are you in need of another kiss attack??
2987cae592,"hehe , i can almost hear out of my right ear now can you yet ?"
692cd6a34b,NKU - I can get that app after all!
7067e6046d,"saw a whole lot of your stuff at africa joy casterbridge farm , white river in mpumalanga . was quite thrilled to see ur stuff"
c4210150ee,"_Mom Emailed you - it`ll be on the porch anytime. If you come tomorrow, we`ll have to miss you! Don`t worry about knocking!"
bd095b4751,tweetioi in class is a real problem = taylor =
3dd127f4af, hey hunnie  how are u?? I miss talkin to u! Ty for the follow
8bdaf388f3,i think i ` m broke again . : \
9ddcd3f037,http://twitpic.com/4jco5 - The Result of working the Green/Black fingers...
0457eb75c2,"maaaaan! I spent an hour on a project for work, only to have the computer bork and crash and lost it all"
598d35cd58,has made a decision and will stick to it although i ` m really not sure it ` s the right one
472fc56661,Ahhhhh processing shipment  sooooooo much!!!!!
d46052706c,i can ` t find hope he didn ` t get eaten by anything last night . . . he jumped off the deck he just wont stay in safe * sigh *
6a784b0c72,my poor baby girl is poorly  x
16466d0ff2,whooo baby ! good luck
68a6cf591a,venezuela !
04c455e820,"does ` real detroit weekly ` not have a website . . . . . oh the horror , the horror"
eae7117612,is going to be off line for the rest of the day . made some progress on a game over the weekend . you may not like me again .
548e2f1e34,omgod i ` m soooo tired i don ` t think i have the energy to film today lol
32a34847dc,  is all mine  #twpp #shadez
4ed24c845a,writing an essay in college writing so boring
fc73012712,Just heard good vibrations and i thought of Charlie dying on Lost
fa8998df98,i am surprised you haven ` t fired for announcing the whole world of they body they ` d found ' selfish '
e540ebed83,"haha ! i see . . . go , wear blue ! ) heey , ur watching jonas ! hahaha ) haven ` t watched any ep yet . . hope it shows here soon ! : p"
e2591a4f5a, It`d be nice but soon we`ll have to Pay to Tweet
ba443581ae, how do you win the trip to america? please reply xo
1e7bb0e6dc, hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox
3629287285,wonders why her Karma points turned into 0.00.  http://plurk.com/p/wxj54
f4eae403c0,great day
8d86885941,Chaz`s Daily Happenings: 22:31 Watching E.R instead of a DVD. End of an era  # 11:09 The sun is out. Wooo  #.. http://tinyurl.com/lgwrum
2f6e1bc40b,"hahaha , that ` s a cool pic that sal made of daniel and you . lol ."
62bb51eb64,your sweetie is very lucky too ! # liberty
3f8fc09752,anyone have a super nintendo controller they want to sell me ? mine broke .
e62ebf8ec0," go to mid valley la ****  haha! never mind la, i don`t wanna go with you anyways"
9662de1204,attempting to sleep . my puppy is sick already
44bf854f69,i wanted to see that . enjoy it !
0b583242d0,hah.. finally got home...
b8846d0a50,is sick in the doctors waiting room
898b9a9338,why did i drive and how did i make it ? ahh margaritas are the best ! !
cb5041f872,omg wow i hope everything is ok now
144e6fb3ad,"lazy day, staying off the foot as much as possible."
43288822ee,# thingsmummysaid you are the result of a broken condom .
9a6c971e84,"oh okay cool , i love the fast and the furious can ` t wait to see the new one"
a9edef474b,"so yeah , things aren ` t going so well for me . i ` m getting to feel like i haven ` t felt in a long , long time ."
09a2245f93,yes ! ! reprieve ! ! one paper pushed back until friday ! that leaves just three more pages due by 4 : 00pm . . . not even a problem .
3a42bc3485,spending some quality time with my fender tele deluxe . . . true love
3c343d4e1e,hmm icecream for breakfast  #springtime
b7259fcba2,wishing i could have seen my nephew graduate from kindergarten !
d2443706bf,i ( l u so much see u at school todaay !
842e9e031b,britain ` s got torture - edelcries . . .
8dc2975248,  its suzi
a838619ca9,it ` s amazing the dvds i ` ll put on my netflix list just based on the trash potential inherent in their titles
7ae1499198,"_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu..."
6c5002df01,perkinz..  idk wat after dat tho. maybe sum ****. lol
2c0f4ee9e2,you ` re silly .
c8cfe01c4f,"it ` s 1 : 15 am , and i hear a helicopter flying over my house . that ` s kind of weird . in other news , my headache is back . booooo ."
e6f7199479,rofl u did ? hahaha ! lemme tell salman munir = p = p
b9b983a83c,yea ! ! way to go ! super excited for a great midwest resource ! ! ! midwest pride !
08ad89c6b0,hi . . i have the net yayy . . im here for a short time though
edde6bb21e,loving the sunshine ! wish poor richie would feel better
fb1c0ecec0,and we`re in
e01f6a7ec2,heyy i have a sis of 1 year with 5 months and still she don t want to walk . .
6068de7168,"hey , is your site down ? i was going to listen to the web stream but can ` t get to the site . . ."
5adce8e8fc,"my mind is racing . . . b / c of 4 words he wrote . i hate him , but i hate her most . . . . and i can ` t keep from falling for him"
ed3f95dd2a, I hope so ^^ Eclipse is up and running again btw!  http://tinyurl.com/d792yd
c7e96d2411,"uh , happy mother ` s day mum ."
5e6cdd7c91,"s lame , sorry"
2ee99fc907, morning  how are you?
52c2bbf770,we can b upset xoxoxo
311f189ee4,i ` ll most definitely write about it ! i look forward to your article on re5 ( if you do write about it ) it should be fun .
fa3d1d0975,"hugs 4 kathy . though my mom ` s in heaven , i know she ` s smiling at my accomplishments & all the people who keep me positive ."
7005fce01c,oh noes i missed you again .
0a4594beed, i don`t have anything being fwd through to mobileme and the last week i`ve gotten at least 4 -5 spam messages a day
667e216a44,ive been spending time w / my momma ! we ` re celebrating mother ` s day for her early ive been good ! how was woodburn ?
cddefa4364, Heard that your dad would be going here in September. Would you also come with him?
5612d59230,"i heard it was disappointing , which i am disappointed by before i ` ve even seen it . what a waste of c . bale ."
0690c4b873, ???!  #MandarinMonday
f589c8b60d,"yeah , i thought that was very little warning for you guys . i don ` t miss 12 - 9 shifts 6 days / wk with no break , that ` s for sure"
79331f42cf,"Right I now need breakfast. Let`s see if I can make it while Tweeting ;-) What am I thinking, I`m a bloke, multitasking is out lol"
1038091281, i`ll teleport it straight to you
653f3adcde,59 may be my new fav number ! ! !
5a17107aba,"so i have done absolutely nothing all day today . . . how pitiful is that . . . smdh . . . guess i cant go out 2nite , i gotta work booo"
8dd4c2b501,sad ! casue everyone is going their seperate ways ! never going to see my friends again !
bf4c610e53,cool np . it ` s got me working on a series of designs .
b1a2c1b94c,have to sell my car . it ` s costing me too much . can now afford one rollerskate . bye bye petey
a624cc6757,do it at like like 9 causeee im babysitting haha or you should call me causeee im kinda bored right now
7c5b5c6f96,heart sank
397ef3478d,sunny .
917e217975,oh noes . hope you feel better soon . my head sympathizes with yours .
a657e300d0,sunburn is really bad now . regretting sitting in the sun without suncream now
1872e32e07,i feel like i ` m on alott of drugs
c5698ba3eb, hehe his name was Jack Dawson & he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I<3Him!
6cd9991cca," oic, where in Cavite? no sorry im not from America ... if you can see my profile, there`s no word like America there"
2bb759d569,my throat hurts gonna go read and go to bed . text mee !
926f9f5895,watching old skool fall out boy vids
b4ea682d4b, join the club.
c2fe8bbad7,. . . musta been nice !
0d7f89029b, Agreed...this time of the year we should change the motto to 'The Soggy State'...my backyard looks like a swimming pool
a0e7618e7a,"i really want to see coraline , it seems really good"
12d70a758e,why is it so * * * * cold ? ? !
d86941ec1c, FATTY! omg i just found the worst **** out and idk what to do i need to talk to you!! hopefully i see you when you get off work.
9de7ee1962,if you weren ` t ' picky ' ( = precise ) i might not find you as interesting to talk to
4cb6f71974, awee!
10db37e108,you will be succesful love you !
881affa1a2,yeaaaah tangerang in vacation
82582f6d17,Yah me too
10b9feacd2,I lost 15 dollars. I always lose my money
9f89432794,"well , looks like it is going to be another night without my snuggle bug missing my big girl ."
684b2dcea7,good one
2f8444db6c,sad !
8e8ff8dc66,totally the best part of my day was studying with haha ok now i ` m really leaving holly ` s and i ` ll be there shortly ! peace !
27bf96d1b5,"Going to clean my room but thats not hard. i keep my room pretty clean really....anyway, i could still be doing better things!!!!"
21af13b50e,got approximately 3 hours of sleep last night . . . . i love my life
daaff3f5f6,bad week for connectivity . . . arlington panera wifi sucks . maybe head to legal seafoods at airport . dang . . . missing metaverse u stream .
836dd77850, we have mice in our attic who clog dance
0197e3ebbc,i need to make more of an effort to meet some of my best online friends like   <3 but **** the money it costs D:
796110430b,dude . same . it hurts
3f09c16e52,wish i was in dallas . . can i still say ow ! ? lol hey . . . u spelled my name wrong it ` s all good . thanks for # ff love
8f892ed3b2,fall down
a8e2c45625,In Study Hall with Brittneyy!!
6030362588,_flo well thats not nice... hope ur all good now
323e67716f,i ` ve been reading up on sims 3 genetics on the sims 2 forums . apparently hair dye is passed on to offspring . i ` m very disappointed
cda2c56cef,don ` t know yet . . no word . . . hopeful though ! ! and some good stuff happening lately so i ` m getting excited !
7cb093f4c3,wow that is pretty x
a9b6058320, that`s great! i was never so good at the jump roping...
197bec62c7, The cast of True Blood was there
5db58f4182, morning you
bbf1006316,new phone + zero contacts = poo . send me a message with your name so i can save your numbers thanks
3eedba9550,Working on something exciting... and I cannot tweet about it for several months
b9b532f7a2,"u were great , as always . but , can ` t we do an east germany on noko ? or at least provoke them & then go in 4 the kill ."
3a23f53b85,its a nice pair of shoes . i checked other nike shoes if its worth buying . . . it is
736f85408d,so my coworker / friend told me the manager who sent me home is afraid she ` s in trouble for sending me home haha . dumb * * * *
2bffd86b55,wat u doin my bad im mixin this song
b4d1c8c080,can i help in any way ?
c5ee1ee772,signing out for the night - have a good sunday night all
138fa4e0f4, I just got two tickets one for speeding and one for tinted windows
4bcb9c582c,@ Cleaning the house! going out at 3 to see a soccergame with friends
756300c03d,and thanks for the gorgeous flowers .
e3ba5e82d3,it ` s good to be home
700c41e7c0,ap : north korea could opt for devastating land assault . . . http : / / tinyurl . com / nmg9ht ( via _ report ) scary talk to say the least . mm
f19f0c1482,i need to go out of office again.. i am melting..
f637b48a5c,Back home after a funeral for my wife`s grandfather today.  Now its time for homework
6fa5a04599,use !
d54d4de7e5,test another update . . . sorry for bothering all of u guys
71f389a974,Calling it a night .... talk to yall tomorrow
7b05d819ee,that sucks
1e32ad1b17,happy
e89cbe91e0,i want to join drama practice today but i can`t
b22895c538,#3breakupwords you have changed
8353cc778e,im sendin lots of love * * * *
10e991f020,.
128a73fbfd," i`ll get my size 40`s out now, straight to the post office  See you later, hun"
a3c5d75bbb,did she tell you why she hasnt ? i miss my boge .
2b8fcaed04,_ possa happy happy bday baby girl . love ya ! ! ! ! hope you get everything you want
37daa255ea,haha i just realised it sounded a lot like stellllaaa lol . anyhoo i got ur facebook msg and will start working soon hopefully
9508aeca0c,ok      Love you girls. but work beckons.  Will come back later for #twpp
5d47d76ed3,. . . sounds like jeff has the best job in the world !
a0840086ab,success !
9f23e5d8f5,someone doesn ` t feel good . . .
c7a59f50c3,good
7ff53f335c, u can see I just twitted them if its the real xmsirius that is. Let me know any other contact info. Lets transmit this!
e96c25a560,i wish i could twitter from the book expo but the reception at the javitz is horrible . . . .
56c08b2df6,"100 , 000 / 60 = 1667 words / day . 1667 / 10 = 167 words / hour . 167 / 60 = 2 . 8 words / minute . no pressure ."
d08af78eef, in august with anberlin. they`re not headlining though  and yes there is a perth show
fdd3a09897,Got some new clothes  and series one of supernatural on dvd
aef284756a, SHOUT OUT TO NIKKI....PLEASSSEEE   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS)
84a2eb963a,i love
df2a0c498a,congrats !
8230f9ad74,makin tea an its stressin me out
ea7e409dcc,"woah that ` s cool just landed in london about 2 and1 / 2 hours ago . i love the scenery , beautiful ,"
cf1ea9af3b, thats terrible  I enjoy being with you every minute!
b29a9ec749,oh jealous . though you ` re missing the fried potato bread
9d6e14002f,"how vile are people , they have to remove things that have a value"
051025ff7f,you should not be wasting the may bank holiday in the crappy north - you should be down south in brighton where the party ` s at
30eecabd12,@ punkrockchick25 Haha no i just saw a commercial for it. . You wouldnt kill me
fe51ca37d4,guess i missed out on more than beer and a good time
75dcba6339,watching my favorite tv shows on hulu . com for free
74676aaaed,So full from a great lunch and now stuck in traffic
cec0440736,"well , as i mother & grandma i am a bit in a kidding mode"
c4f4b37c8b,very very bad headache that is getting worse by the minute not better .
65f5ce236f,wants to come back online so that he can talk about all the gossip and horrible things which transpired today .
66f40f0026,when i wrote it
e38fab54b2,thanks
d67edb73e6,only 1 tweet in the last 24 hours ? nobody likes my tweetboard
0c0d180b5c,thanks
e739d7e64e,yay my ears match
2e982cc27d,place beyond 1 or 2 cuts
3ed1480471,wonders if anyone would care if she died tomorrow
3e99500fa4,laundry instead of sitting here . that darn laundry keeps mocking me .
00ce730001,unstable broadband and electricity taking toll on my mental stability .
ea57382c80,grr @ naplan . just finished my commerce & geo exams good luck ( y )
0972b54c53,nice weather . . looks like its going to rain here in # delhi .
3b8b4be00b,My tweetdeck won`t pull up.
755a345dc8,that little boy that drowned yesterday lived in our subdivision and went to nicoles school . so so sad .
88a4e96eef,an ultimatum is an ultimatum no matter how you dress it up . and that sucks .
d881666768," i know, don`t tell anyone  i dont know if my dad told the famz yet. i think i`m taking it online."
998b50607e,oooh you just spoiled my teenage fantasy
a185f0cc24,"it ` s been so nice all day , and now it looks like it ` s going to rain . . . just when i was getting excited about taking photos when i get home"
6cee199f3e,Yay! I just fixed my blog`s CSS problem that messed up the design
34522a55d8,"ohh yeahh ( : i ` m probs gonna be a loner to start with , thanks to the person i was gonna go with be a * * * *"
dc513a682c,wondering why it ` s so cold - the skylight is open - i left the gas on this morning
cc75fbff94,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. http://tinyurl.com/dm4b3q
fdd859e2d9,I`ll be grand....
e0c0860417,i love
f0854a3951,i had the best day ever ! i missed him . more tomorrow too
356411fd5a,# thingsmummysaid you need to learn to wash dishes and do laundry because i won ` t always be here to do them for you . she was right
c780b84d97," yea - it`s mostly b/c I couldn`t sleep, but oh well, lunch time will come soon"
3e7c1d3c6b,ahhh i ` m drinking some too ! ! and bride wars is really good
e79ca3a450,im missin out on all the fun aww * cryin * lol
5609c1212e,thanks
8c8e32f76f," Yeah, Trimet says it`s a 1hr trip, I get home at 6:30/6:45-ish, so we`d arrive just as everyone was leaving."
dda6145689,COTTIN WITH EMILYYYYYYYY
f03669fe8c,service .
7fb2ca19e9, I have popcorn and fruitcake now...but it`s just not the same as Chocolate
25ea895560,_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.
2b6ec32c28,_ wockeez i ` m missin u guys by a day ! ! ill b there tomorrow butttt see u june 18th with the blockkkkk ! ! ! !
894a3f680a,this is absurd ! i feel like a dipping in the pool real quick . its too bad i dont have a poool
c258bebc27,Going to get a pedicure and the to CPK for lunch
e53f3fb1a4,why did everyone seem to leave me this weekend . . . . sigh . in bed
9cf0c77bc1,i think
9e07e4f596,"i ` m off to bed . head just won ` t stop giving me pain . ahgg . . let this sinus , allergy , whatever you are be over tomorrow ! sogni d ` oro"
bb14e1f4cb,at the bus stop there ` s always a big pile of loogies . so . gross .
8f65a41e73,well keep me posted if it comes out fully thanks
c29116d111,happy
efb43fce11,thanks
7053623c26, i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her
72ee8deee3,things are looking better and better ! i think i might be quite happy
6ffc960726,Had fun at the Airshow with the boys today - exhausted
586e68c59d,marley and me is the saddest movie ever i never cry in movies but this movie mad me cry
04b57c4359,one of my cat ` s is sick
e33459f8f1,"Just left Brooklyn going uptown for some latin coffee with a dollar sandwich, can`t find that in downtown Brooklyn, where Brooklyn @"
43c61eb7a3,i can ` t find my camera
a7a96b2c1d,i think that i ` m the only 1 on ! ! !
87cd836d7b,is feelin it
a72f4f357b,"i ` m the bird with broken wings , she ` s the song i love to sing you know who you are * * * *"
ad5d8a84c1, rofl. room is too small to dance
18a11e8dbd,@_mmmichelle you`re in france?!?! cheri!
2e8bd923d0,that made me cry poor hollie * * * *
ebae3ed394,"OK, time to head into Urban Outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day"
10c55c13b8,really annoyed that work appear to have blocked facebook now . . .
b26843421f,Mothers Day
f3c6e98737,printchick thx for sharen luv it
b9ade6591a, delegate  I am now eating pate on toast a my wife is editing yesterday`s engagement shoot ;)
3ae98f1cae,ha ! i think i really have lost it . time to get ready for work .
3477bb4c82,hell yea its hot here i miss cali
193fe8822f,yes ! i done it ! at last . my homework is ready dx and i can go waaalkiiing because the sun is shining ^ ^ oh yeah .
b631ec4bfa, you writing fanfic? me read!
6913d9c30e, I`m saving up for a three burner weber for next year
07d608a03d,thanks
d0ce0ab587,i hate the new mt dew commercial . . the one with a giant mosquito . . it scares me and grosses me out all at the same time .
425c9eb614,"ohh sorry , thats someone else ` s pic my bad"
43790fc27b,"* hugs * oh gosh , i ` m sorry"
727cbe5970,"_ yeeeah : ` d lmao , dentists aren ` t nice espesh after they decide your too old for goodie bags with stickers & awesome toothpaste"
7d0291358f, why do we need to wait another year for toy story 3?!
9dec21d822,"HAHAH, Did I hear MVP Chants in Atlanta`s Arena?  At least they get it right there, unlike at staples"
3d90ad58ee,haha well then maybe u shouldn ` t be so weak hehe jks * * * *
12b08fabd2,biggest food fight / mosh pit ever and i miss it from across the school
f97b6d38ed,i killed my dill plant again . why does this happen with dill ? it is doing great then suddenly it ` s dead . http : / / tinyurl . com / mlh4f5
93370a10dc,# 3wordsaftersex it hurts now
3ff2b333c3,"i can only imagine , but i know i love hearing about your novel ! i ` m kinda awake , lol . will continue to do so , hopefully ."
ec9c43fbb3,gonna try to get a couple hours of sleep . love going to bed at 9 am . later twitter
99fdaff40d,love you baby
0c524f5e69, how come? i want pizza
1783b5eb60,geez i ` m hating bein at work till 10 on a day like this i feel like its a wasted lovley day
932227184c,"at every gas station , i look for postcards for no luck ."
00f377c634,ya i walked into the wall thats why i have a plaster on my neck
b99ba239de,hey everyone ! i just mixed the first single . . . . ! ' why r u ' . . . i ` m sooo excited !
1f9663bb46,Guys will go see Constance 	 logically
23d8ccab77,did not sleep a wink last night  X
f59bbec4a3, // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg
a37b6c27a2,ahh ! big scary bug flying around my room ! ! ! ! !
1d06a9cc02,"oh yes, the Cavs win game5, now onto game6. it`s still danger, they HAVE to win this one either, it`s no shot for the championship"
e124c79abd,happy
5a5d7e4d2f,. i want to lie down
bd3b5dbd9a,happy
12e0187cb9,i found out that there ` s sushi with fake crab meat and it ` s not good for you
ea032bbaaf,is thinking about a career change
e42d0e6e9d,hungry again
946573f031, what sun?
2d5051cce9,well . . . . hopefully someday soon you can get one !
16fb14a0f7,under sooooo much stress lately
8b5e410207,me too . * * * * .
eaeee872b9," Tuned to listen, but had a 1:30 meeting. Now know that my high school/college French doesn`t cut it anymore."
e8d8465eab,"Do you have a chronic illness blog? Let me know, I`ll post your link on my own  www.ptsici.blogspot.com"
1a857a38fb,weekend is getting close . too bad i ` ll be stuck up north hopefully i ` ll be able to get out next weekend for some real life fun .
25694a4e38,JT should just be a regular on SNL
a4b3b95e89, #twappy http://bit.ly/D9qVk
2e57d38abb,it ` s never too late - they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries !
d6b053947f,not at all happy . . . dont know what the reason is
7db93d25c6,"` s my problem , only two hands"
94977637ab,"no transport for church wont be making it , im crushed . oh well , more time for assignments i suppose . my throat really hurts . . ."
a028e284db," What timeeee? My mom says I have to do something daw tomorrow, eh. But we`re never compelte!"
513358abe6,i ` ve been sat sunbathing in the bombed out church all day and left and missed you
d2dbf84fe0,I know exactly where i should be
9d8efb8db9," I`ve made a game for you, Stephen- http://tinyurl.com/ctw4ld - well, actually it`s for us, not you"
88040d7737,thanks
db4bb26337,sensation ocean of white portugal : absolutely amazing adoreiii !
9e2748c5e4,tennis matches
060acf7042,I`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills
5ad2c5e27b,i just saw a bird slowly die right next to me
6a5af5f4c5,hahahaha where is that train ? i want on ! that should be a wild ride
6fe391edf6,love
74e36c1c25,i ` m coming up with a new plan with my bestie . oh this one is gonna be great .
2dfbe0b7fb,hmmm . http : / / www . djhero . com / is down
fbd7404138,lmao...ummmm nothing...
a26a75179f,lol
6a72b1eb3c,hello i ` m up late playing on the internet . i love you !
981a6f186d,The music video I made for my  project for `This City is Contagious` by  is uploading to YouTube now.
d794425886,Theyre sappin mah sentry! errr yea... i`m without power at home right now
2280788f99,crash in qmbol
16ac3c903c, Perth Australia
007eeb40ff,2day
